Date,Time,CCNumber,Amount,CCType,CCExpires,CVV2,GivenName,MiddleInitial,Surname,ZipCode,TelephoneNumber,MerchantID,TransactionID
1/13/2015,15:49:58,5551565665213130,1433,MasterCard,17-Sep,27,Gordon,I,Esquibel,31213,478-213-6030,WalmartValpo,1.41217E+11
1/13/2015,15:57:13,5479561048980620,876,MasterCard,19-Jul,694,Tristán,A,Cárdenas,13212,315-739-0841,BOFAATM_SE1441,1.41218E+11
1/13/2015,16:04:28,4716495576397130,835,Visa,18-Oct,311,Leah,P,Beike,46225,317-851-7167,PAYPAL-R15,1.41235E+11
1/13/2015,16:11:43,5425892389812970,976,MasterCard,19-Jan,940,Lena,B,Waechter,31201,478-247-2390,HouseMart_1115,1.4124E+11
1/13/2015,16:18:57,5415136049511700,68,MasterCard,18-Sep,49,Micky,M,Ríos,2914,401-434-6428,HouseMart_1115,1.41271E+11
1/13/2015,16:26:12,5321964697799230,1248,MasterCard,19-Aug,682,Calíope,O,Velásquez,45402,937-353-4511,HouseMart_2191,1.41278E+11
1/13/2015,16:33:27,4929089112641600,1113,Visa,20-Mar,594,Ulrich,M,Schmitt,30303,404-435-1305,Town&Coun,1.41296E+11
1/13/2015,16:40:42,4539400108200310,1401,Visa,16-Mar,375,Brigitte,N,Walter,1103,413-692-6009,HouseMart_2191,1.41305E+11
1/13/2015,16:47:57,4532056622867660,1483,Visa,17-Oct,688,Annett,S,Kohler,46706,260-927-0690,ALDI_0014,1.41314E+11
1/13/2015,16:55:11,4929186744486310,2,Visa,20-Jul,186,Dustin,L,Burkhead,60606,847-495-4020,WalmartMerrill,1.41339E+11
1/13/2015,17:02:26,5252008099503520,1050,MasterCard,18-Oct,530,Febo,D,Mora,14604,585-423-6896,WalmartValpo,1.4139E+11
1/13/2015,17:09:41,5418748072507540,1422,MasterCard,19-Oct,249,Josafat,S,Pedraza,79701,432-352-1909,HouseMart_1115,1.41417E+11
1/13/2015,17:16:56,5269826837456690,235,MasterCard,19-Jun,442,Paula,R,Sanders,38683,662-223-8333,WalmartValpo,1.41441E+11
1/13/2015,17:24:11,4716314957391490,764,Visa,16-Dec,613,Ute,T,Abendroth,20002,202-788-8361,PAYPAL-R15,1.41442E+11
1/13/2015,17:31:25,4929969383806040,1268,Visa,18-Mar,195,Nolberto,A,Tamez,80903,719-327-8192,AMZN_F01,1.41444E+11
1/13/2015,17:38:40,5599592158382430,345,MasterCard,19-May,641,Fabiano,B,Cortez,29424,843-570-1818,HouseMart_0037,1.41448E+11
1/13/2015,17:45:55,5459810431093680,799,MasterCard,20-Nov,731,Forrest,T,Kamen,92111,858-627-7979,ALDI_012A,1.41471E+11
1/13/2015,17:53:10,4716199424509660,404,Visa,20-Dec,177,Robert,B,Manders,62476,618-456-1799,PAYPAL-R15,1.41478E+11
1/13/2015,18:00:25,5118367689824020,74,MasterCard,20-Mar,429,Theresa,A,Fountain,89502,775-379-4639,AMZN_F01,1.41505E+11
1/13/2015,18:07:39,5553752196544600,915,MasterCard,18-Apr,985,Andreas,L,Durr,2132,339-832-6903,WalmartValpo,1.41511E+11
1/13/2015,18:14:54,4532404878147320,188,Visa,17-Jun,839,Visitación,V,Colón,51560,712-482-3458,HouseMart_1115,1.41531E+11
1/13/2015,18:22:09,5112045160030960,189,MasterCard,19-Jun,164,Levi,A,Quintero,2840,401-590-1776,AMZN_F01,1.41592E+11
1/13/2015,18:29:24,5436640397180440,942,MasterCard,19-Nov,65,Hasel,A,Adomo,70360,985-872-7237,HouseMart_1115,1.41597E+11
1/13/2015,18:36:39,4929788271141850,810,Visa,18-May,88,Sophia,R,Mahler,7102,201-300-6663,AMZN_F01,1.41613E+11
1/13/2015,18:43:53,5317080190146730,908,MasterCard,17-Aug,560,Dixie,R,Williams,48858,989-514-8404,HouseMart_2191,1.41683E+11
1/13/2015,18:51:08,4916169125871910,168,Visa,18-Jan,693,Anne,W,Baumgardner,45169,937-584-6429,HouseMart_2191,1.41693E+11
1/13/2015,18:58:23,5140098559076840,41,MasterCard,20-Jun,404,Adelma,D,Mesa,73750,580-770-1913,Menards016,1.41711E+11
1/13/2015,19:05:38,5255388799152940,795,MasterCard,20-Mar,582,Zoilo,F,Heredia,95814,916-814-7428,WalmartValpo,1.41727E+11
1/13/2015,19:12:52,4532272945956180,151,Visa,16-May,40,Barbara,P,Weber,1754,978-461-6748,HouseMart_2191,1.41737E+11
1/13/2015,19:20:07,4539773564471920,874,Visa,16-Aug,663,Markus,U,Freud,29577,843-602-3615,WalmartValpo,1.41748E+11
1/13/2015,19:27:22,4929889796769890,302,Visa,17-Sep,648,Beverly,T,Hazzard,55060,507-413-4610,AMZN_F01,1.41757E+11
1/13/2015,19:34:37,5182094514802660,108,MasterCard,20-Oct,908,Robert,V,Möller,92101,619-615-6539,Menards016,1.41779E+11
1/13/2015,19:41:52,4539560117296330,1362,Visa,20-May,33,Matthias,M,Ebersbach,32303,850-514-1200,PAYPAL-R15,1.41804E+11
1/13/2015,19:59:12,5290847870039410,1249,MasterCard,16-Dec,551,Everardo,E,Quiñónez,30308,678-389-1761,WalmartMerrill,1.41856E+11
1/13/2015,20:17:08,4485615466769620,514,Visa,20-Jul,367,Claudia,P,König,89101,702-389-8524,HouseMart_2191,1.41937E+11
1/13/2015,21:17:08,5440987567244390,569,MasterCard,18-Nov,784,Peter,V,Baumgaertner,56301,320-308-2566,HouseMart_1115,1.41965E+11
1/13/2015,22:17:08,5206827291110400,801,MasterCard,18-Feb,937,Stephanie,J,Phillips,11612,516-802-1427,BOFAATM_NE4443,1.41985E+11
1/13/2015,23:17:08,4532766762838410,139,Visa,19-Oct,797,Diana,P,Beich,77016,713-491-8535,HouseMart_1115,1.41993E+11
1/13/2015,23:57:05,4916893415438760,1409,Visa,19-Feb,112,Uwe,S,Papst,44041,440-466-0304,Town&Coun,1.42E+11
1/14/2015,05:32:23,4539382119125570,772,Visa,16-May,900,Harold,D,Bundy,29501,843-439-8809,HouseMart_2191,1.42053E+11
1/14/2015,05:48:05,4539103346494930,782,Visa,18-Sep,986,Swen,K,Junker,19601,610-736-7506,BOFAATM_SE1441,1.4207E+11
1/14/2015,06:03:47,5427560421930760,800,MasterCard,16-Dec,79,Yaguatí,B,Cepeda,77338,281-964-4748,HouseMart_1115,1.42156E+11
1/14/2015,06:19:29,5452258629418460,556,MasterCard,20-May,885,Shirley,D,Knudsen,95610,916-247-4063,HouseMart_1115,1.42169E+11
1/14/2015,06:35:11,4916880237498630,603,Visa,20-Dec,555,David,K,Fischer,96813,808-996-7922,Town&Coun,1.42206E+11
1/14/2015,06:50:53,5566028504730470,999,MasterCard,16-Mar,118,Scott,B,Valentin,73036,405-284-1951,Goodwill,1.42214E+11
1/14/2015,07:06:35,4716128412392660,144,Visa,16-Jan,63,Aquilino,A,Fernández,97225,503-296-7864,HouseMart_0037,1.42217E+11
1/14/2015,07:18:12,4485791358286450,585,Visa,19-Jun,555,Leonie,T,Ackermann,54466,715-884-3743,AMZN_A123,1.42356E+11
1/14/2015,07:29:49,4916353764992120,182,Visa,18-Aug,719,Angela,W,Haynes,18706,570-677-5519,HouseMart_2191,1.42367E+11
1/14/2015,07:41:26,4485079995625210,2,Visa,20-Feb,529,Nicole,T,Kuster,20005,240-416-0970,HouseMart_2000,1.42394E+11
1/14/2015,07:53:03,5254186531714460,547,MasterCard,19-Dec,580,Johnny,T,McNeal,83301,208-309-9989,WalmartValpo,1.42461E+11
1/14/2015,08:04:40,4916803936921900,377,Visa,20-Feb,868,Gabriele,M,Schaefer,72731,479-559-6776,Town&Coun,1.42475E+11
1/14/2015,08:16:17,4532590699937600,1169,Visa,18-Mar,131,Virgie,F,Murphy,77006,979-231-5660,HouseMart_1115,1.42482E+11
1/14/2015,08:27:54,5136086116674770,1003,MasterCard,20-Mar,379,Erwin,C,Martinez,93301,661-283-8546,Menards016,1.42489E+11
1/14/2015,08:39:31,4532757316291230,1489,Visa,20-Jun,605,Franziska,A,Strauss,77006,979-678-3861,HouseMart_1115,1.42491E+11
1/14/2015,08:51:08,5410374170473010,999,MasterCard,16-Apr,432,Donald,B,Cummings,90017,760-316-7303,HouseMart_2191,1.42528E+11
1/14/2015,09:02:45,4485243841176240,447,Visa,20-Feb,178,Deanna,F,Olivas,32301,850-321-5993,HouseMart_2191,1.42548E+11
1/14/2015,09:14:22,4532690457261020,373,Visa,20-Oct,598,Dennis,H,Blackburn,78119,830-583-7587,HouseMart_1115,1.42592E+11
1/14/2015,09:25:59,4556096326000550,838,Visa,20-Jul,244,Lisa,A,Solis,75081,972-918-1477,WalmartValpo,1.42612E+11
1/14/2015,09:37:36,5482438754768850,1295,MasterCard,18-Jan,969,Laurencio,F,Palomino,39531,228-224-6529,BOFAATM_SE1441,1.42636E+11
1/14/2015,09:49:13,5219003016149120,1245,MasterCard,19-Nov,247,Calístrato,G,Espino,48075,810-608-6880,WalmartValpo,1.42645E+11
1/14/2015,10:00:50,4485086485629350,1260,Visa,17-Aug,503,Beatrice,P,Guardado,95926,530-685-9274,HouseMart_2000,1.42671E+11
1/14/2015,10:12:27,5459594606182530,1166,MasterCard,17-Jan,890,Cecilia,M,Martinez,62515,217-364-5616,ALDI_012A,1.4269E+11
1/14/2015,10:24:04,4929965460430350,1472,Visa,16-Feb,544,Wolfgang,M,Kastner,94553,925-228-4030,AMZN_F01,1.42884E+11
1/14/2015,10:35:41,4556215962416730,751,Visa,19-Jun,996,Bob,N,Keeler,27587,919-556-4622,WalmartValpo,1.42912E+11
1/14/2015,10:47:18,4532690281606750,1368,Visa,18-Jan,870,Gracián,S,Contreras,15219,412-765-4901,HouseMart_1115,1.42926E+11
1/14/2015,10:58:55,5176192756065560,632,MasterCard,17-Jan,711,Ade,H,Melgar,66743,620-368-2344,Menards016,1.42949E+11
1/14/2015,11:10:32,4556295573582450,1401,Visa,17-Jun,602,Norman,R,Smith,63146,636-203-8998,WalmartValpo,1.43E+11
1/14/2015,11:22:09,5334573036657990,679,MasterCard,16-Jul,67,Etel,M,Lugo,42301,270-683-5654,HouseMart_2191,1.43034E+11
1/14/2015,11:33:46,5436334337409420,691,MasterCard,20-Aug,522,Judas,J,Loya,40509,859-339-4433,HouseMart_1115,1.43049E+11
1/14/2015,11:45:23,4929596385388910,631,Visa,20-Jun,571,Opal,W,Nichols,72901,479-256-1939,AMZN_F01,1.43089E+11
1/14/2015,11:57:00,4556115446708280,1024,Visa,20-Sep,190,Paul,M,Zweig,60115,815-517-5197,WalmartValpo,1.43091E+11
1/14/2015,12:08:37,4556393970860820,207,Visa,19-Aug,774,Ross,L,Perea,94103,707-872-7281,HouseMart_2000,1.43101E+11
1/14/2015,12:09:56,5492931646603580,912,MasterCard,17-Oct,116,Jessica,R,Schultz,60603,312-937-8965,HouseMart_2191,1.43101E+11
1/14/2015,12:11:15,4532040281142090,565,Visa,18-Apr,700,Anna,M,Faber,77541,979-415-5741,ALDI_0014,1.43123E+11
1/14/2015,12:12:34,4539561648131960,856,Visa,19-Aug,886,Kerstin,J,Mauer,80216,720-427-6940,PAYPAL-R15,1.43152E+11
1/14/2015,12:13:53,4532375514079620,1137,Visa,19-Oct,815,Barbara,M,Muniz,76645,254-337-0499,HouseMart_1115,1.43195E+11
1/14/2015,12:15:12,4916383849767880,1365,Visa,19-Jul,64,John,M,Martin,56303,320-574-1917,HouseMart_2191,1.43223E+11
1/14/2015,12:16:31,4716101584970300,220,Visa,20-Jul,452,Loria,R,Hicks,64072,816-336-8006,HouseMart_0037,1.43242E+11
1/14/2015,12:17:50,5485341424189850,878,MasterCard,16-Jul,444,Edco,M,Mireles,94107,925-235-4045,BOFAATM_SE1441,1.43249E+11
1/14/2015,12:19:09,5239416952414560,581,MasterCard,19-Dec,529,Luken,O,González,13212,315-739-4198,WalmartValpo,1.4327E+11
1/14/2015,12:20:28,4539674748179020,670,Visa,19-Jun,56,Urbano,M,Murillo,72212,501-270-4153,Town&Coun,1.43279E+11
1/14/2015,12:21:47,5418947464010570,177,MasterCard,20-Feb,89,Klaus,J,Furst,92646,714-968-0301,HouseMart_1115,1.43335E+11
1/14/2015,12:23:06,5397295549792550,920,MasterCard,19-Dec,247,Christian,J,Traugott,81003,719-586-5436,ALDI_012A,1.43339E+11
1/14/2015,12:24:25,5541732676959580,1471,MasterCard,18-Jan,192,Michael,V,Harris,91761,909-268-0198,WalmartValpo,1.43405E+11
1/14/2015,12:25:44,4916021402516760,129,Visa,17-Feb,193,Wolfgang,Y,Köhler,68102,402-633-1189,HouseMart_2191,1.43428E+11
1/14/2015,12:27:03,5464374508607840,1147,MasterCard,20-Jun,820,Yves,L,Lucio,97209,360-450-9858,BOFAATM_NW2301,1.43452E+11
1/14/2015,12:28:22,5408848254375540,197,MasterCard,17-Aug,331,Betina,G,Muñiz,30269,770-632-0543,HouseMart_2191,1.43469E+11
1/14/2015,12:29:41,4929345670045050,689,Visa,18-Sep,147,Jimmy,O,Goodwin,73944,806-882-4883,WalmartMerrill,1.43496E+11
1/14/2015,12:31:00,4716410635637900,159,Visa,18-Jul,812,Folco,I,Guajardo,25301,304-543-5234,PAYPAL-R15,1.43528E+11
1/14/2015,12:32:19,4929812267459910,337,Visa,20-Aug,758,Ted,T,Robinson,63401,573-221-5335,AMZN_F01,1.43569E+11
1/14/2015,12:33:38,5562125510854460,331,MasterCard,20-Apr,696,Walter,E,Brown,30338,404-355-8220,HouseMart_2000,1.43589E+11
1/14/2015,12:34:57,5101567008261350,1036,MasterCard,18-May,583,Oto,J,Cuellar,21853,410-651-8553,AMZN_F01,1.4359E+11
1/14/2015,12:36:16,5361158780639230,217,MasterCard,20-Mar,551,Cheryl,R,Dudley,28202,919-952-7284,HouseMart_2191,1.43606E+11
1/14/2015,12:37:35,5590557884801170,1252,MasterCard,16-Jan,577,Tom,B,Krause,40444,859-548-6303,WalmartValpo,1.4368E+11
1/14/2015,12:38:54,5300286067171780,94,MasterCard,16-Aug,844,Max,A,Bachmeier,63146,618-514-5572,HouseMart_2191,1.43699E+11
1/14/2015,12:40:13,4716950688876840,1026,Visa,18-Jan,421,Raifroid,T,Prado,30341,678-223-2236,HouseMart_2191,1.43735E+11
1/14/2015,12:52:12,5248309223080080,1092,MasterCard,19-Feb,446,Esmirna,O,Carvajal,28301,910-307-0984,WalmartValpo,1.43826E+11
1/14/2015,12:56:03,5599592158382430,345,MasterCard,19-May,641,Fabiano,B,Cortez,29424,843-570-1818,SarasGifts,1.43827E+11
1/14/2015,13:04:11,4532481902615060,734,Visa,16-Jun,554,Jens,J,Neudorf,48607,989-485-8521,HouseMart_1115,1.43828E+11
1/14/2015,13:16:10,5312785866108860,1304,MasterCard,20-Mar,469,Plácida,M,Rascón,2154,617-816-4633,HouseMart_2191,1.43892E+11
1/14/2015,13:28:09,5353116008102620,651,MasterCard,20-Mar,882,Deonilde,A,Zúñiga,64111,816-714-3359,HouseMart_2191,1.43895E+11
1/14/2015,13:40:08,5279565150431550,1417,MasterCard,20-Mar,756,Verdie,T,Conley,15601,724-420-7304,WalmartMerrill,1.43912E+11
1/14/2015,13:52:07,4716083478276880,466,Visa,17-Aug,943,Alexander,Y,Probst,33065,954-345-3175,HouseMart_0037,1.4394E+11
1/14/2015,14:04:06,4532951258811340,773,Visa,16-Mar,351,Melecio,Y,Montano,6475,860-395-5050,HouseMart_1115,1.43967E+11
1/14/2015,14:16:05,5218353856183710,116,MasterCard,16-Feb,483,Florian,U,Jung,90071,213-533-2497,WalmartValpo,1.44013E+11
1/14/2015,14:28:04,4929871133186300,304,Visa,17-Dec,47,Evie,S,Gallo,95453,707-262-0921,AMZN_F01,1.44083E+11
1/14/2015,14:40:03,5250137255112420,1315,MasterCard,17-Aug,348,Ardón,A,Campos,38701,662-379-7826,WalmartValpo,1.4409E+11
1/14/2015,14:52:02,5562503888204820,724,MasterCard,16-Mar,769,Allison,R,Covert,78212,830-444-8031,HouseMart_2000,1.44123E+11
1/14/2015,15:04:01,4929750582601180,1199,Visa,17-May,326,Abi,M,Mayonga,60106,708-657-1412,AMZN_F01,1.4418E+11
1/14/2015,15:16:00,5324110625425110,1193,MasterCard,16-Jul,794,Mathias,U,Herzog,36207,256-645-4924,HouseMart_2191,1.44222E+11
1/14/2015,15:27:59,4916590840772850,30,Visa,20-Sep,997,Benjamin,D,Richter,95054,408-458-1425,HouseMart_2191,1.4423E+11
1/14/2015,15:39:58,4532786413971390,1451,Visa,18-Jun,440,Dennis,Y,Kruger,55427,612-264-1730,HouseMart_1115,1.44256E+11
1/14/2015,15:51:57,4916930517624630,497,Visa,16-Mar,419,Mary,R,Adair,30303,678-325-4077,Town&Coun,1.44282E+11
1/14/2015,16:03:56,5574733530640230,541,MasterCard,16-Sep,243,Sandra,P,Schultheiss,33957,239-472-3918,Goodwill,1.44286E+11
1/14/2015,16:15:55,5317981606237760,494,MasterCard,19-Nov,824,Sandra,W,Barnett,92680,714-669-3492,HouseMart_2191,1.44303E+11
1/14/2015,16:27:54,5194395429349740,1499,MasterCard,20-Mar,69,Lukas,L,Mehler,13753,607-746-4791,BOFAATM_NE4443,1.44367E+11
1/14/2015,16:39:53,5445137857519230,392,MasterCard,19-Nov,349,Agatha,C,West,33308,954-739-2729,HouseMart_1115,1.44373E+11
1/14/2015,16:51:52,5437233034144960,518,MasterCard,16-Dec,797,Ilda,G,Veliz,47404,812-961-7832,HouseMart_1115,1.44382E+11
1/14/2015,17:03:51,5595359140830610,272,MasterCard,17-Aug,575,Ricardo,M,Montoya,46320,219-836-2640,HouseMart_0037,1.44473E+11
1/14/2015,17:15:50,4485311967461310,716,Visa,17-May,701,Niklas,S,Fassbinder,10016,917-218-6259,HouseMart_2191,1.44486E+11
1/14/2015,17:27:49,4556338631414500,956,Visa,17-Aug,146,Pampín,C,Montoya,39201,662-871-0843,HouseMart_2000,1.44504E+11
1/14/2015,17:39:48,5408465161957960,907,MasterCard,19-Aug,742,Mary,E,Peterson,68501,402-479-0232,HouseMart_2191,1.44506E+11
1/14/2015,17:51:47,4485527007918490,563,Visa,17-Sep,562,Tiburcio,A,Rosales,72443,870-597-1616,HouseMart_2191,1.44518E+11
1/14/2015,18:03:46,4539375767646030,1277,Visa,16-Apr,94,Blanche,J,Coleman,28412,910-233-3119,HouseMart_2191,1.44564E+11
1/14/2015,18:15:45,4929092031422730,324,Visa,20-Sep,185,Antje,R,Traugott,18640,570-612-6752,Town&Coun,1.44566E+11
1/14/2015,18:27:44,4485812729532830,1015,Visa,18-Feb,125,Bertha,W,Dwyer,90210,310-288-4589,AMZN_A123,1.44576E+11
1/14/2015,18:29:32,5257274339943690,1443,MasterCard,19-Jul,678,Elizabeth,G,Williams,22021,703-969-8914,WalmartValpo,1.44588E+11
1/14/2015,18:31:20,4929770358903770,1090,Visa,16-Aug,891,Rita,A,Carreón,77011,281-996-1634,AMZN_F01,1.44629E+11
1/14/2015,18:33:08,5553535968468670,612,MasterCard,17-Sep,946,Max,S,Austerlitz,85205,480-218-3635,WalmartValpo,1.44651E+11
1/14/2015,18:34:56,5225764242559270,958,MasterCard,20-Jun,996,Tubal,V,Roldán,23666,757-262-8850,WalmartValpo,1.44653E+11
1/14/2015,18:36:44,5206947002418560,130,MasterCard,19-Feb,623,Sandra,B,Wirtz,97731,541-365-8327,BOFAATM_NE4443,1.4467E+11
1/14/2015,18:38:32,5596541264794350,427,MasterCard,19-May,535,Karitte,L,Gaitán,38552,615-897-4996,HouseMart_0037,1.44694E+11
1/14/2015,18:40:20,4532550659138150,96,Visa,19-Feb,293,Bettina,T,Turner,99559,907-543-2008,HouseMart_1115,1.44695E+11
1/14/2015,18:42:08,4556275261862260,196,Visa,20-May,618,Cesario,F,Ozuna,1608,508-488-6799,WalmartValpo,1.44726E+11
1/14/2015,18:43:56,4485225665497190,379,Visa,18-Jan,238,Lucía,M,Rico,29706,803-581-8644,HouseMart_2191,1.44732E+11
1/14/2015,18:45:44,4929658751592400,267,Visa,17-Nov,511,Anja,S,Kaiser,77063,281-731-5172,AMZN_F01,1.44778E+11
1/14/2015,18:47:32,4532354122894510,1199,Visa,17-Feb,490,Travis,V,Smith,56482,218-257-0147,HouseMart_1115,1.44782E+11
1/14/2015,18:49:20,5221252304717010,936,MasterCard,17-Jan,826,Lisa,S,Vogel,61032,815-807-7278,WalmartValpo,1.44785E+11
1/14/2015,18:51:08,5305178418004930,805,MasterCard,17-Feb,660,Phillipp,K,Dresdner,20200,202-812-0742,HouseMart_2000,1.44804E+11
1/14/2015,18:52:56,4929793688030240,197,Visa,17-Mar,577,Stephan,J,Bohm,85344,928-669-0772,AMZN_F01,1.44836E+11
1/14/2015,18:54:44,5207976146625720,367,MasterCard,17-Jul,715,Marc,J,Omalley,29072,803-808-7689,WalmartValpo,1.44838E+11
1/14/2015,18:56:32,5302907382275440,924,MasterCard,20-Aug,234,Phillipp,L,Werfel,36081,334-672-3098,HouseMart_2000,1.44839E+11
1/14/2015,18:58:20,4929282993784290,818,Visa,18-Jun,685,Don,R,Brennan,92714,949-252-6300,WalmartMerrill,1.44855E+11
1/14/2015,19:00:08,5307483548684630,1032,MasterCard,19-Aug,740,Pearl,J,Martin,80435,970-752-3886,HouseMart_2000,1.44914E+11
1/14/2015,19:01:56,4539779474982030,1273,Visa,16-Jun,748,Carla,J,Michalski,95926,530-864-8407,WalmartValpo,1.44973E+11
1/14/2015,19:03:44,4485620462065480,142,Visa,17-Feb,370,Franziska,R,Neustadt,45402,513-804-7859,HouseMart_2191,1.44975E+11
1/14/2015,19:05:32,4929484107138890,509,Visa,19-Oct,614,Mayda,Z,Santillán,98901,509-201-0803,WalmartMerrill,1.44986E+11
1/14/2015,19:07:20,5488190415809310,566,MasterCard,19-Jan,899,Sheena,R,Schick,11743,516-380-4832,HouseMart_2191,1.45025E+11
1/14/2015,19:09:08,5412769569416360,1494,MasterCard,17-Dec,114,Jana,J,Moeller,27565,919-603-8952,HouseMart_1115,1.45065E+11
1/14/2015,19:10:56,5440264688360180,1145,MasterCard,17-Oct,974,Bienvenido,G,Almonte,93249,661-797-2757,HouseMart_1115,1.45078E+11
1/14/2015,19:12:44,4916533153843290,534,Visa,16-Aug,524,Dirk,K,Frankfurter,85033,623-849-7300,HouseMart_2191,1.45089E+11
1/14/2015,19:14:32,5590498796084230,90,MasterCard,18-May,456,Ignacio,K,Duckworth,77487,281-265-5980,WalmartValpo,1.45153E+11
1/14/2015,19:16:20,5488626168962520,115,MasterCard,20-Apr,508,Frederic,E,Aragón,40202,502-582-6576,HouseMart_2191,1.4516E+11
1/14/2015,19:18:08,4929436445320580,1250,Visa,17-Oct,835,Aristeo,A,Campos,29902,803-346-5283,WalmartMerrill,1.45168E+11
1/14/2015,19:19:56,5442548368125840,597,MasterCard,17-Apr,912,Albert,P,Puga,93523,661-275-3853,HouseMart_1115,1.45211E+11
1/14/2015,19:21:44,5562609927996600,327,MasterCard,17-Jan,266,Jens,K,Neumann,44113,216-275-0127,Goodwill,1.45217E+11
1/14/2015,19:23:32,5274380538096880,117,MasterCard,16-Apr,162,Canela,F,Cordero,76301,940-716-8425,WalmartMerrill,1.45228E+11
1/14/2015,19:25:20,5559364815548790,593,MasterCard,16-Aug,425,Dario,K,Lira,98402,253-597-7018,HouseMart_2000,1.45234E+11
1/14/2015,19:27:08,5304138059956030,10,MasterCard,18-Feb,774,Leonie,J,Werfel,40014,502-243-1969,HouseMart_2000,1.45302E+11
1/14/2015,19:28:56,5406705229653180,111,MasterCard,20-Dec,307,George,T,Henson,70506,337-349-6365,HouseMart_2191,1.45347E+11
1/14/2015,19:30:44,5486875988793970,44,MasterCard,19-Dec,408,Elizabeth,M,Ho,32810,407-232-5653,HouseMart_2191,1.4539E+11
1/14/2015,19:32:32,4929966475875920,1056,Visa,17-Oct,991,Aparicio,G,Segura,2127,508-680-7617,AMZN_F01,1.45404E+11
1/14/2015,19:34:20,5235166849635060,1284,MasterCard,18-Aug,43,Diocles,A,García,32607,352-318-1553,WalmartValpo,1.45475E+11
1/14/2015,19:36:08,4929015496781020,532,Visa,17-May,800,Tamera,D,Gast,28374,910-255-0582,Town&Coun,1.45499E+11
1/14/2015,19:37:56,4929347383215390,49,Visa,17-Aug,326,Sophia,M,Rothschild,37207,615-336-8666,WalmartMerrill,1.45546E+11
1/14/2015,19:39:44,5483579254309130,1080,MasterCard,16-Oct,550,Wolfgang,K,Kastner,28202,704-355-5258,BOFAATM_SE1441,1.45622E+11
1/14/2015,19:41:32,5239191730209640,498,MasterCard,16-Sep,982,Cenobio,A,Arana,55434,763-786-6838,WalmartValpo,1.4572E+11
1/14/2015,19:43:20,4532055527040200,515,Visa,20-Dec,168,Philipp,L,Hueber,19103,484-469-1119,ALDI_0014,1.45743E+11
1/14/2015,19:45:08,5276368570968000,288,MasterCard,19-Jul,351,Lena,F,Kuester,87110,505-875-1592,WalmartMerrill,1.45781E+11
1/14/2015,19:46:56,5443294518633620,1028,MasterCard,17-May,902,Querubina,C,Hernádez,18431,570-251-9273,HouseMart_1115,1.45916E+11
1/14/2015,19:48:44,5532345045801700,479,MasterCard,16-Jun,704,Samuel,M,Ellis,55379,952-402-3132,WalmartValpo,1.45991E+11
1/14/2015,19:50:32,4916196925947970,1496,Visa,16-Aug,649,Eve,B,Grillo,30030,706-949-0194,HouseMart_2191,1.45991E+11
1/14/2015,19:52:20,4916246205840110,984,Visa,17-Aug,981,George,M,Bolding,17102,717-323-9167,HouseMart_2191,1.45998E+11
1/14/2015,19:54:08,4716790675525120,1340,Visa,20-May,538,Debra,J,Stevenson,90011,323-846-8099,HouseMart_2191,1.4608E+11
1/14/2015,19:55:56,5303190259858720,1200,MasterCard,19-Dec,785,Jens,K,Schreiner,85032,602-485-6082,HouseMart_2000,1.46091E+11
1/14/2015,19:57:44,4539342599631180,417,Visa,19-May,370,Jonathan,M,Walker,85034,928-821-7844,HouseMart_2191,1.46129E+11
1/14/2015,19:59:32,4539785593547700,769,Visa,18-Mar,250,Gabriele,D,Goldschmidt,30303,770-462-6345,WalmartValpo,1.46141E+11
1/14/2015,20:01:20,4916792339014550,181,Visa,16-Jun,880,Cátulo,J,Arteaga,63141,314-993-9527,Town&Coun,1.46157E+11
1/14/2015,20:03:08,5250036524665100,126,MasterCard,20-Apr,562,Florian,S,Schultz,70458,985-643-1588,WalmartValpo,1.46177E+11
1/14/2015,20:04:56,5596982240111840,194,MasterCard,20-Nov,291,Jörg,L,Ziegler,31079,229-399-7334,HouseMart_0037,1.46187E+11
1/14/2015,20:06:44,4539736406224320,220,Visa,16-Oct,888,Kerstin,L,Kaestner,94107,925-951-2584,WalmartValpo,1.46209E+11
1/14/2015,20:08:32,4532142500581260,42,Visa,19-Dec,322,Sandra,J,Lawrence,73942,580-643-3485,ALDI_012A,1.4624E+11
1/14/2015,20:10:20,4716225140233770,189,Visa,20-Jul,521,Heike,N,Lang,15222,412-874-0608,PAYPAL-R15,1.4629E+11
1/14/2015,20:12:08,5408264146546460,152,MasterCard,16-Dec,951,Miguel,D,Wright,39501,228-889-8583,HouseMart_2191,1.46304E+11
1/14/2015,20:13:56,5570629377161880,123,MasterCard,20-Apr,244,Emory,B,Gallaway,56007,507-379-4196,Goodwill,1.46311E+11
1/14/2015,20:15:44,4929648364158990,1386,Visa,16-Jan,750,Gaspard,I,Regalado,31833,706-773-6777,AMZN_F01,1.46355E+11
1/14/2015,20:17:32,4539748141177640,1223,Visa,19-May,249,Relinda,J,Lara,54403,715-843-0310,WalmartValpo,1.46391E+11
1/14/2015,20:19:20,5486599796485550,302,MasterCard,16-Mar,789,Swen,M,Neumann,28202,803-322-7823,BOFAATM_SE1441,1.4641E+11
1/14/2015,20:27:21,4916204626201320,131,Visa,18-Feb,772,Rose,H,Martinez,48226,734-781-0962,HouseMart_2191,1.46441E+11
